player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore,league_lsc,lsc_adj_goals_p90,lsc_adj_assists_p90,lsc_adj_xg_p90,lsc_adj_xag_p90,lsc_adj_npxg_p90,lsc_adj_shots_p90,lsc_adj_shots_on_target_p90,lsc_adj_prog_carries_p90,lsc_adj_prog_passes_p90,lsc_adj_prog_receptions_p90,lsc_adj_key_passes_p90,lsc_adj_xa_p90,lsc_adj_carries_p90,lsc_adj_touches_p90,lsc_adj_tackles_won_p90,lsc_adj_interceptions_p90,lsc_adj_clearances_p90
Dominic Calvert-Lewin,Everton,Premier League,FW,27.0,1609,3,1,6.7,0.6,6.7,2.8,1.06,23,20,112,7,0.7,62.6,7,7,23,280,520,0.1678060907395898,0.05593536357986326,0.3747669359850839,0.03356121814791796,0.3747669359850839,1.2865133623368552,1.1187072715972655,6.264760720944686,0.3915475450590429,0.039154754505904284,0.3915475450590429,0.3915475450590429,1.2865133623368552,15.661901802361717,29.086389061528898,0.23136606416633532,-0.3593119053749779,1.661645789517726,-0.7471251188008536,1.8510969228560692,-0.2920412341292754,-1.2007466699121891,0.8894751535000305,-0.7443815975340153,-0.6460640200935786,-0.9843170403035395,-0.6682708872860081,-0.48986388110529194,-1.4830397068085353,-1.6363850165239426,1.666230259282236,1.6432480303515689,-2.0989657811262603,1.0,0.1678060907395898,0.05593536357986326,0.3747669359850839,0.03356121814791796,0.3747669359850839,2.8,1.06,1.2865133623368552,1.1187072715972655,6.264760720944686,0.3915475450590429,0.039154754505904284,15.661901802361717,29.086389061528898,0.3915475450590429,0.3915475450590429,1.2865133623368552
Emre Can,Dortmund,Bundesliga,"DF,MF",30.0,2105,3,0,2.0,0.7,0.4,0.3,0.04,20,116,12,8,1.4,89.5,28,20,89,1405,2156,0.12826603325415678,0.0,0.0855106888361045,0.029928741092636577,0.017102137767220905,0.8551068883610452,4.959619952494061,0.5130641330166271,0.342042755344418,0.059857482185273155,1.1971496437054632,0.8551068883610452,3.8052256532066506,60.07125890736342,92.18052256532067,-0.08280152484131242,-0.9032492487568731,-0.341651044175903,-0.801171864455235,-0.7978659210772817,-0.5020084717326371,0.8306832137264949,-0.9827750256288911,-0.8297266681120099,-0.5850109589116305,0.6801980070122395,0.14684199434172987,0.7281793786449039,2.8152872848435067,2.1463323324538663,-0.9240586126377207,-0.8923369017267874,1.4763088002631217,0.92,0.11800475059382425,0.0,0.07866983372921615,0.027534441805225653,0.015733966745843233,0.276,0.0368,0.7866983372921617,4.562850356294537,0.472019002375297,0.3146793349168646,0.05506888361045131,55.26555819477435,84.80608076009503,1.3012496127233295,0.9294640090880926,4.136114840442011
Diego Carlos,Aston Villa,Premier League,DF,31.0,830,0,0,0.6,0.0,0.6,0.43,0.11,3,34,0,0,0.1,88.6,3,5,36,419,674,0.0,0.0,0.06506024096385542,0.0,0.06506024096385542,0.3253012048192771,3.6867469879518073,0.0,0.0,0.010843373493975903,0.3253012048192771,0.5421686746987953,3.9036144578313254,45.43373493975904,73.08433734939759,-0.7900177606680123,-0.891279865718134,-0.4601443718487841,-1.1396650158946402,-0.4465987302865107,-0.9342429937897576,0.1771318293363313,-1.0599091291149787,-1.3234600191706214,-1.034347578719473,-1.1010921841791097,-0.3546789557941593,1.0200415592242615,1.473244355900848,1.2131607276078067,-0.7909690740456345,-0.7360035372819137,1.097509988985223,1.0,0.0,0.0,0.06506024096385542,0.0,0.06506024096385542,0.43,0.11,0.3253012048192771,3.6867469879518073,0.0,0.0,0.010843373493975903,45.43373493975904,73.08433734939759,0.3253012048192771,0.5421686746987953,3.9036144578313254
Casemiro,Manchester Utd,Premier League,MF,32.0,1494,1,0,1.9,2.3,1.9,1.93,0.6,4,84,28,22,2.0,78.8,50,14,51,660,1250,0.060240963855421686,0.0,0.11445783132530121,0.13855421686746988,0.11445783132530121,0.24096385542168675,5.0602409638554215,1.6867469879518073,1.325301204819277,0.12048192771084337,3.0120481927710845,0.8433734939759037,3.072289156626506,39.75903614457831,75.3012048192771,-0.42334962721007713,-0.891279865718134,-0.12172314005415125,0.4808976761791836,-0.0801209289544083,-0.9905901735092806,0.9140783049661797,-0.5350498067040768,0.6365914217447141,0.46931796044963586,3.634947043645201,0.2724269574178523,0.5404182855441892,0.9097580051797681,1.3567370876409646,0.7642203774277013,0.491189376550093,-0.10731549359525921,1.0,0.060240963855421686,0.0,0.11445783132530121,0.13855421686746988,0.11445783132530121,1.93,0.6,0.24096385542168675,5.0602409638554215,1.6867469879518073,1.325301204819277,0.12048192771084337,39.75903614457831,75.3012048192771,3.0120481927710845,0.8433734939759037,3.072289156626506
Matty Cash,Aston Villa,Premier League,DF,26.0,2070,1,1,0.5,1.1,0.5,0.57,0.26,48,42,90,10,1.3,77.5,32,23,70,595,1186,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.04782608695652174,0.021739130434782608,2.0869565217391304,1.826086956521739,3.9130434782608696,0.43478260869565216,0.05652173913043479,1.391304347826087,1.0,3.043478260869565,25.869565217391305,51.56521739130435,-0.5253790208679374,-0.47778399702627977,-0.7569358444831015,-0.580279859802617,-0.7679954871281317,0.24274809563108643,-0.8212029843315644,0.1576992989624863,-0.6804391907280409,-0.40788013956253877,0.7779953238385297,0.5985220322880982,0.5237961809112943,-0.4694389475913392,-0.18053418500139137,-0.6458180585747898,-0.36033223712925855,-0.2671392821008331,1.0,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.04782608695652174,0.021739130434782608,0.57,0.26,2.0869565217391304,1.826086956521739,3.9130434782608696,0.43478260869565216,0.05652173913043479,25.869565217391305,51.56521739130435,1.391304347826087,1.0,3.043478260869565
Timothy Castagne,Fulham,Premier League,DF,28.0,1649,0,1,0.4,1.2,0.4,0.44,0.16,17,62,67,9,0.6,81.8,29,22,83,547,1164,0.0,0.0545785324439054,0.021831412977562158,0.06549423893268648,0.021831412977562158,0.9278350515463918,3.3838690115221346,3.656761673741662,0.49120679199514855,0.03274711946634324,1.5827774408732564,1.2007277137659187,4.530018192844148,29.854457246816253,63.529411764705884,-0.7900177606680123,-0.3722159189672921,-0.7563036198832357,-0.373629000826232,-0.7673108484011871,-0.5316801531131653,0.014623029740830802,0.0779529616475281,-0.5969907630223331,-0.7339431431391297,1.1155128064339228,1.0164354526319088,1.3814377654949686,-0.07374706177968567,0.5943319277462229,-0.7806011443691456,-0.610779770564362,0.26150863372529665,1.0,0.0,0.0545785324439054,0.021831412977562158,0.06549423893268648,0.021831412977562158,0.44,0.16,0.9278350515463918,3.3838690115221346,3.656761673741662,0.49120679199514855,0.03274711946634324,29.854457246816253,63.529411764705884,1.5827774408732564,1.2007277137659187,4.530018192844148
Julian Chabot,Stuttgart,Bundesliga,DF,26.0,2269,3,1,2.0,0.5,1.8,0.75,0.12,7,108,5,6,0.8,89.9,24,38,135,1354,2239,0.11899515204936095,0.03966505068312032,0.07933010136624064,0.01983252534156016,0.07139709122961657,0.2776553547818422,4.283825473776995,0.1983252534156016,0.2379903040987219,0.031732040546496254,0.9519612163948876,1.5072719259585723,5.354781842221243,53.70647862494491,88.81004847950639,-0.13244447210591886,-0.5443722532142469,-0.3810434294203744,-0.9194505570186864,-0.4148649007542675,-1.0059299266783897,0.47361434629004845,-1.0828986517002441,-0.9837531938681018,-0.9118818022402271,0.1756965949438637,1.3591617070037905,1.5354565897797743,2.215485460044851,1.945540168406026,-0.46620700949901484,-0.7002017234738945,1.5244897728277103,0.92,0.10947553988541209,0.036491846628470694,0.07298369325694139,0.018245923314235347,0.06568532393124725,0.6900000000000001,0.1104,0.25544292639929483,3.9411194358748354,0.18245923314235346,0.21895107977082418,0.029193477302776556,49.40996033494932,81.70524460114588,1.0347404526031387,1.6383390499549697,5.820415045892655
El Chadaille Bitshiabu,RB Leipzig,Bundesliga,DF,19.0,1130,0,0,0.3,0.4,0.3,0.4,0.24,4,69,2,5,0.6,84.4,18,13,97,516,1058,0.0,0.0,0.02389380530973451,0.03185840707964602,0.02389380530973451,0.3185840707964602,5.495575221238938,0.1592920353982301,0.39823008849557523,0.04778761061946902,1.4336283185840708,1.0353982300884956,7.72566371681416,41.097345132743364,84.2654867256637,-0.7696298623010193,-0.9032492487568731,-0.7343703488163645,-0.7785655359401866,-0.7499569455169841,-0.9702128891024231,1.113865374626408,-1.0953157618141487,-0.7465538104506603,-0.725285701909544,1.166778171944722,0.48198836833880915,2.770622452896184,1.0272305726540603,1.6748030655623278,-0.8223138119402306,-0.41199895609455534,0.8620014000646269,0.92,0.0,0.0,0.02198230088495575,0.029309734513274337,0.02198230088495575,0.36800000000000005,0.2208,0.2930973451327434,5.055929203539823,0.1465486725663717,0.36637168141592924,0.0439646017699115,37.809557522123896,77.52424778761062,1.5582916506348594,1.125432858791843,8.39746056175452
Fares Chaïbi,Eint Frankfurt,Bundesliga,"MF,FW",21.0,1013,1,3,2.6,2.9,2.6,2.22,0.53,20,52,73,24,2.9,65.8,9,10,32,288,588,0.08884501480750247,0.2665350444225074,0.23099703849950642,0.25765054294175715,0.23099703849950642,1.7769002961500493,4.619940769990128,6.48568608094768,2.1322803553800593,0.25765054294175715,0.7996051332675221,0.8884501480750246,2.843040473840079,25.58736426456071,52.240868706811455,-0.2938899312866452,1.5082766235616427,0.5856158801572341,1.8666234417252678,0.7109661157545357,0.302407913367717,0.6512072564522167,0.917214474677688,1.8203221727394852,1.7137186185424949,-0.13779234055797682,0.2088242974479786,0.22690670863717152,-0.43439330351111055,-0.23302716576172944,1.0294415607540914,0.2844910650721811,-1.3784138241887107,0.92,0.08173741362290228,0.24521224086870683,0.21251727541954593,0.2370384995064166,0.21251727541954593,2.0424,0.48760000000000003,1.6347482724580453,4.250345508390918,5.966831194471866,1.9616979269496546,0.2370384995064166,23.540375123395854,48.06159921026654,0.8691360144212197,0.9657066826902442,3.090261384608781
Trevoh Chalobah,Crystal Palace,Premier League,DF,25.0,1060,3,0,1.2,0.4,1.2,0.93,0.34,11,34,6,4,0.3,79.0,16,19,57,278,594,0.25471698113207547,0.0,0.1018867924528302,0.0339622641509434,0.1018867924528302,0.9339622641509433,2.8867924528301887,0.5094339622641509,0.33962264150943394,0.02547169811320755,1.3584905660377358,1.6132075471698113,4.839622641509434,23.60377358490566,50.43396226415094,0.7603657998588419,-0.891279865718134,-0.20784690497933853,-0.7424343904708021,-0.17338472285070494,-0.5275864609082944,-0.2520827763805567,-0.9013902960256484,-0.8211758248777377,-0.8337237399354542,0.7201531234155677,1.8752150140914199,1.5600603804924318,-0.6944275689377223,-0.25380040214443106,-0.2725725902211891,-0.1599742103811758,-0.08272721844055514,1.0,0.25471698113207547,0.0,0.1018867924528302,0.0339622641509434,0.1018867924528302,0.93,0.34,0.9339622641509433,2.8867924528301887,0.5094339622641509,0.33962264150943394,0.02547169811320755,23.60377358490566,50.43396226415094,1.3584905660377358,1.6132075471698113,4.839622641509434
Trevoh Chalobah,Chelsea,Premier League,DF,25.0,910,0,1,0.8,1.2,0.8,0.69,0.2,4,37,2,3,0.3,90.0,7,10,48,426,774,0.0,0.0989010989010989,0.07912087912087912,0.11868131868131868,0.07912087912087912,0.3956043956043956,3.6593406593406597,0.1978021978021978,0.2967032967032967,0.02967032967032967,0.6923076923076923,0.989010989010989,4.747252747252747,42.13186813186813,76.54945054945054,-0.7900177606680123,0.04930963778971023,-0.3638154122760422,0.2484595872348157,-0.3422836873986274,-0.8872722678383186,0.16242699798339344,-0.9983596920912826,-0.8846512999806847,-0.7761405509814614,-0.4541547801713735,0.5756430033665172,1.5067686654337569,1.145375521747818,1.4375802507078905,-0.521402902456923,-0.5106007571903206,1.2696279150681498,1.0,0.0,0.0989010989010989,0.07912087912087912,0.11868131868131868,0.07912087912087912,0.69,0.2,0.3956043956043956,3.6593406593406597,0.1978021978021978,0.2967032967032967,0.02967032967032967,42.13186813186813,76.54945054945054,0.6923076923076923,0.989010989010989,4.747252747252747
Conor Chaplin,Ipswich Town,Premier League,"MF,FW",27.0,857,1,1,1.5,0.7,1.5,1.68,0.32,13,29,23,8,0.6,73.7,5,4,3,179,390,0.10501750291715285,0.10501750291715285,0.15752625437572929,0.073512252042007,0.15752625437572929,1.3652275379229872,3.045507584597433,2.415402567094516,0.8401400233372228,0.06301050175029171,0.5250875145857643,0.4200700116686114,0.31505250875145857,18.79813302217036,40.95682613768961,-0.15080866920225372,0.1074791170031475,0.17333717915433475,-0.27984843460966996,0.23940115442803617,-0.2394509899503115,-0.16692437085639178,-0.30831652881978727,-0.08093669139826055,-0.3188883719036174,-0.7489206531494395,-0.6088873504847696,-1.050336699836295,-1.17161815848454,-0.8675911348173276,0.5050221355154787,-0.21006371706819651,-0.7343165100402035,1.0,0.10501750291715285,0.10501750291715285,0.15752625437572929,0.073512252042007,0.15752625437572929,1.68,0.32,1.3652275379229872,3.045507584597433,2.415402567094516,0.8401400233372228,0.06301050175029171,18.79813302217036,40.95682613768961,0.5250875145857643,0.4200700116686114,0.31505250875145857
Anrie Chase,Stuttgart,Bundesliga,DF,20.0,734,0,0,0.1,0.0,0.1,0.61,0.0,6,28,2,0,0.5,91.9,4,9,35,334,622,0.0,0.0,0.01226158038147139,0.0,0.01226158038147139,0.7356948228882834,3.433242506811989,0.24523160762942778,0.0,0.061307901907356945,0.49046321525885556,1.103542234332425,4.291553133514987,40.95367847411444,76.26702997275204,-0.7696298623010193,-0.9032492487568731,-0.8085091079325069,-1.1517915871101994,-0.8320116068076912,-0.6062151423741277,0.024192656353331357,-1.0679769671736012,-1.336044939666624,-0.5681543376422844,-0.7738848995568709,0.6086623157018469,0.9815429512503148,1.0136917668846943,1.1983040925485091,-0.6086497304755011,-0.9884044908532337,1.7653946356506496,0.92,0.0,0.0,0.01128065395095368,0.0,0.01128065395095368,0.5612,0.0,0.6768392370572207,3.15858310626703,0.22561307901907357,0.0,0.05640326975476839,37.67738419618529,70.16566757493189,0.533112190498756,1.1995024286222011,4.664731666864116
Arthur Chaves,Hoffenheim,Bundesliga,DF,23.0,2185,1,0,0.8,0.1,0.8,0.41,0.08,10,57,13,5,0.4,82.1,36,37,136,740,1513,0.041189931350114416,0.0,0.032951945080091534,0.004118993135011442,0.032951945080091534,0.41189931350114417,2.3478260869565215,0.5354691075514874,0.20594965675057209,0.016475972540045767,1.482837528604119,1.5240274599542334,5.601830663615561,30.48054919908467,62.32036613272311,-0.5490694274646069,-0.9032492487568731,-0.6766376926292286,-1.1035369603570968,-0.6860600904127983,-0.8887799893040704,-0.5493077552961942,-0.9756476338833584,-1.0311822504153476,-1.089186175952588,1.2680313844808786,1.3903088292628267,1.6641623992000765,0.02672885979623519,0.3674474408170898,-0.8121393318704816,-0.7962693126003408,0.5849608078182451,0.92,0.037894736842105266,0.0,0.030315789473684213,0.0037894736842105266,0.030315789473684213,0.3772,0.0736,0.37894736842105264,2.1599999999999997,0.49263157894736836,0.18947368421052632,0.015157894736842106,28.042105263157897,57.334736842105265,1.6117799223957816,1.6565515869067753,6.088946373495175
Ryan Christie,Bournemouth,Premier League,MF,29.0,2117,2,3,1.8,3.5,1.8,1.4,0.51,34,137,44,41,3.0,79.3,33,30,51,726,1376,0.08502598016060463,0.12753897024090696,0.07652338214454417,0.1487954652810581,0.07652338214454417,1.4454416627302786,5.824279641001417,1.8705715635333018,1.7430325932923947,0.12753897024090696,1.4029286726499763,1.2753897024090695,2.168162494095418,30.86443079829948,58.49787435049599,-0.2724908911487349,0.3216673919939186,-0.3816107767843522,0.600681725156894,-0.36155436384030626,-0.18585860485823466,1.3240223019882285,-0.4778497388389302,1.2543943837543574,0.5661035459282419,0.7984859984758468,1.1718810882052646,0.01879312981257086,0.02654131146990586,0.26846227738676065,0.2147201045737893,0.2657865964585,-0.0458448057084999,1.0,0.08502598016060463,0.12753897024090696,0.07652338214454417,0.1487954652810581,0.07652338214454417,1.4,0.51,1.4454416627302786,5.824279641001417,1.8705715635333018,1.7430325932923947,0.12753897024090696,30.86443079829948,58.49787435049599,1.4029286726499763,1.2753897024090695,2.168162494095418
Jack Clarke,Ipswich Town,Premier League,"FW,MF",23.0,1181,0,4,1.2,2.3,1.2,1.3,0.15,39,44,57,28,1.2,76.8,20,7,29,311,553,0.0,0.30482641828958507,0.09144792548687553,0.17527519051651141,0.09144792548687553,2.972057578323455,3.353090601185436,4.343776460626588,2.1337849280270955,0.09144792548687553,1.5241320914479255,0.5334462320067739,2.2099915325994917,23.70025402201524,42.142252328535136,-0.7900177606680123,2.0077428207920716,-0.279363231814502,0.9103948164155143,-0.25083005947723047,0.8340987683938895,-0.001891087846177129,0.29172901585500993,1.8322967307474107,0.07112383138455936,1.0121362411476,-0.37283900848836005,0.04292589751871183,-0.6848472526275382,-0.7908165058049663,0.11104080780890038,-0.6358245239078723,-0.3531982451422965,1.0,0.0,0.30482641828958507,0.09144792548687553,0.17527519051651141,0.09144792548687553,1.3,0.15,2.972057578323455,3.353090601185436,4.343776460626588,2.1337849280270955,0.09144792548687553,23.70025402201524,42.142252328535136,1.5241320914479255,0.5334462320067739,2.2099915325994917
Alexis Claude-Maurice,Augsburg,Bundesliga,"MF,FW",26.0,2109,9,2,4.7,1.2,4.7,2.52,0.94,59,61,102,21,1.9,82.9,26,15,8,619,994,0.38406827880512096,0.08534850640113797,0.20056899004267428,0.05120910384068278,0.20056899004267428,2.5177809388335706,2.6031294452347087,4.352773826458037,0.8961593172119487,0.08108108108108107,1.1095305832147937,0.6401137980085349,0.3413940256045519,26.415362731152204,42.41820768136557,1.2869471652276905,-0.13104260780265903,0.39168068987096594,-0.5518692004500084,0.4963241856628874,0.9489481504125915,-0.414413369704033,0.23869992546712462,-0.009480264816474843,-0.33835258608892743,0.49991241920325663,-0.25281199888771655,-1.076383989882966,-0.3563646883578229,-0.8182010356065587,1.3346759628465619,1.2691838536182565,0.6813227529474223,0.92,0.3533428165007113,0.07852062588904694,0.18452347083926035,0.04711237553342816,0.18452347083926035,2.3184,0.8648,2.316358463726885,2.394879089615932,4.004551920341394,0.8244665718349928,0.0745945945945946,24.30213371266003,39.024751066856325,1.2060115034943408,0.6957758674005813,0.37108046261364336
Conor Coady,Leicester City,Premier League,DF,31.0,1714,1,0,0.4,0.1,0.4,0.11,0.11,3,32,0,1,0.5,91.1,9,13,71,789,1210,0.052508751458576426,0.0,0.021003500583430573,0.005250875145857643,0.021003500583430573,0.15752625437572929,1.6802800466744456,0.0,0.052508751458576426,0.026254375729288213,0.4725787631271879,0.6826137689614936,3.728121353558927,41.4294049008168,63.53558926487748,-0.47041321493513305,-0.891279865718134,-0.7619756198773636,-1.0782495458028565,-0.7734530814873936,-1.0463362164556667,-0.89943549952243,-1.0599091291149787,-1.2458023111848489,-0.8229895108315971,-0.8414799852440012,-0.0622734448028877,0.9187928939214978,1.0756223142441856,0.5947320161596228,-1.1227428236932793,-0.7360035372819137,1.4048634284190196,1.0,0.052508751458576426,0.0,0.021003500583430573,0.005250875145857643,0.021003500583430573,0.11,0.11,0.15752625437572929,1.6802800466744456,0.0,0.052508751458576426,0.026254375729288213,41.4294049008168,63.53558926487748,0.4725787631271879,0.6826137689614936,3.728121353558927
Nathan Collins,Brentford,Premier League,DF,23.0,3420,2,3,2.5,1.8,2.5,0.45,0.16,32,127,18,10,1.6,85.9,24,34,226,1289,2435,0.052631578947368425,0.07894736842105263,0.06578947368421052,0.04736842105263158,0.06578947368421052,0.8421052631578948,3.342105263157895,0.47368421052631576,0.2631578947368421,0.042105263157894736,0.631578947368421,0.8947368421052633,5.947368421052632,33.921052631578945,64.07894736842105,-0.46966560196265844,-0.1404584199355566,-0.4551484229840366,-0.5856328278034976,-0.44118859586376463,-0.5889576443806503,-0.007785257230992043,-0.9125144246634961,-0.9342632019553753,-0.6055985267759387,-0.5612038322699423,0.37936501840769016,2.19916117102508,0.3300578053905612,0.6299228337259729,-0.7702332146926567,-0.610779770564362,0.765568274396724,1.0,0.052631578947368425,0.07894736842105263,0.06578947368421052,0.04736842105263158,0.06578947368421052,0.45,0.16,0.8421052631578948,3.342105263157895,0.47368421052631576,0.2631578947368421,0.042105263157894736,33.921052631578945,64.07894736842105,0.631578947368421,0.8947368421052633,5.947368421052632
Nnamdi Collins,Eint Frankfurt,Bundesliga,DF,20.0,1489,1,1,0.8,1.0,0.8,0.3,0.12,30,63,42,2,1.2,86.3,24,16,74,623,1107,0.06044325050369376,0.06044325050369376,0.04835460040295501,0.06044325050369376,0.04835460040295501,1.8132975151108126,3.8079247817327064,2.538616521155138,0.12088650100738751,0.0725319006044325,1.45063801208865,0.9670920080591001,4.472800537273338,37.65614506380121,66.910678307589,-0.44597334778284536,-0.3563775879870821,-0.5784678446617814,-0.443689777469309,-0.5774085062756797,0.3341704743241358,0.22216316331638725,-0.33841341973196376,-1.157099345035586,-0.43771023771483863,1.2017774355153497,0.35501287181608404,1.0759679870565508,0.7029400254139185,0.6409100730105053,-0.9240586126377207,-0.7002017234738945,1.0908610197464184,0.92,0.05560779046339826,0.05560779046339826,0.04448623237071861,0.05560779046339826,0.04448623237071861,0.276,0.1104,1.6682337139019476,3.5032907991940903,2.335527199462727,0.11121558092679652,0.0667293485560779,34.643653458697116,61.55782404298188,1.5767804479224454,1.0511869652816306,4.861739714427541
Levi Colwill,Chelsea,Premier League,DF,21.0,3149,2,1,1.9,1.1,1.9,0.49,0.11,14,131,12,14,1.2,89.3,34,33,118,1621,2904,0.057161003493172435,0.028580501746586218,0.054302953318513814,0.03143855192124484,0.054302953318513814,0.4001270244522071,3.7440457288027944,0.3429660209590346,0.4001270244522071,0.03429660209590346,0.9717370593839314,0.9431565576373452,3.372499206097174,46.32899333121626,82.99777707208638,-0.4420963942747731,-0.6194677195789984,-0.5338421880594114,-0.7719523219884833,-0.5264064111008101,-0.8842506246124808,0.20787539710508152,-0.953189559045312,-0.7316929944559187,-0.7126923737336682,0.038406837954063945,0.48017446096271416,0.7136209133363427,1.5621417409714127,1.8552088473671402,-0.728761495986701,-0.7360035372819137,1.1835689520266863,1.0,0.057161003493172435,0.028580501746586218,0.054302953318513814,0.03143855192124484,0.054302953318513814,0.49,0.11,0.4001270244522071,3.7440457288027944,0.3429660209590346,0.4001270244522071,0.03429660209590346,46.32899333121626,82.99777707208638,0.9717370593839314,0.9431565576373452,3.372499206097174
Kingsley Coman,Bayern Munich,Bundesliga,FW,28.0,1282,5,4,4.3,3.3,4.3,3.09,1.19,66,45,215,32,4.2,84.3,12,8,15,606,934,0.3510140405616225,0.28081123244929795,0.3018720748829953,0.2316692667706708,0.3018720748829953,4.633385335413417,3.159126365054602,15.093603744149766,2.2464898595943836,0.2948517940717629,0.842433697347894,0.5616224648985959,1.0530421216848673,42.54290171606864,65.56942277691108,1.1099510663946164,1.6374431159427174,1.0373426376940562,1.5622488668932657,1.210924390313286,2.7951610074573656,-0.12064182123691405,3.655534984860481,1.9893839577513563,2.146067538993889,-0.049667989452126124,-0.3987207565126961,-0.7056344201764961,1.16345640262077,0.5610062987374899,1.9146213268222558,1.8696062856585465,0.8499561569234788,0.92,0.3229329173166927,0.25834633385335415,0.27772230889235566,0.21313572542901713,0.27772230889235566,2.8428,1.0948,4.262714508580344,2.9063962558502343,13.886115444617785,2.066770670826833,0.27126365054602186,39.13946957878315,60.3238689547582,0.9156888014651021,0.6104592009767347,1.1446110018313775
Sirlord Conteh,Heidenheim,Bundesliga,"FW,MF",28.0,892,1,1,2.1,2.6,2.1,1.31,0.5,29,19,75,14,1.4,70.5,5,1,8,195,301,0.10089686098654709,0.10089686098654709,0.21188340807174888,0.2623318385650224,0.21188340807174888,2.926008968609865,1.9170403587443945,7.567264573991032,1.4125560538116593,0.1412556053811659,0.5044843049327354,0.10089686098654709,0.8071748878923767,19.67488789237668,30.36995515695067,-0.2293557029763994,0.009634050442923758,0.46379388558116524,1.9214655270643999,0.5761370112231484,1.3051942606955294,-0.7769215889760763,1.2612824231356747,0.7549303213639925,0.3609892325208667,-0.7450350079987769,-1.2551707339728606,-0.8337246541496623,-0.9915710786671408,-1.5359619902313328,0.10356387440693038,0.2124403732273462,-0.8122873965548028,0.92,0.09282511210762333,0.09282511210762333,0.19493273542600897,0.24134529147982062,0.19493273542600897,1.2052,0.46,2.6919282511210763,1.763677130044843,6.96188340807175,1.2995515695067266,0.12995515695067264,18.10089686098655,27.94035874439462,0.5483525053616689,0.10967050107233378,0.8773640085786703
Lewis Cook,Bournemouth,Premier League,"MF,DF",27.0,2978,1,3,0.9,4.1,0.9,0.42,0.12,33,158,52,48,3.8,77.2,42,41,70,825,1900,0.03022162525184688,0.09066487575554062,0.02719946272666219,0.12390866353257218,0.02719946272666219,0.9973136333109469,4.775016789791806,1.5715245130960378,1.45063801208865,0.11484217595701812,1.269308260577569,1.239086635325722,2.1155137676292814,24.93284083277367,57.421087978509064,-0.6060680657767581,-0.029020179829479,-0.7195272914199918,0.30959984146936237,-0.7274856047992857,-0.48526036210350365,0.7610416309594156,-0.5709031922510941,0.8219580303275247,0.39197016594186307,0.5629478119436649,1.096298406326742,-0.011581928550477455,-0.5624538236527618,0.19872375222738559,-0.8013370037221235,-0.7109587839384034,-0.3040216948328883,1.0,0.03022162525184688,0.09066487575554062,0.02719946272666219,0.12390866353257218,0.02719946272666219,0.42,0.12,0.9973136333109469,4.775016789791806,1.5715245130960378,1.45063801208865,0.11484217595701812,24.93284083277367,57.421087978509064,1.269308260577569,1.239086635325722,2.1155137676292814
Danny da Costa,Mainz 05,Bundesliga,DF,31.0,2006,0,1,0.1,0.6,0.1,0.22,0.04,21,109,22,10,1.3,78.4,23,27,95,813,1451,0.0,0.044865403788634094,0.00448654037886341,0.026919242273180457,0.00448654037886341,0.9421734795613161,4.890329012961116,0.9870388833499502,0.448654037886341,0.05832502492522433,1.0319042871385842,1.2113659022931205,4.262213359920239,36.47557328015952,65.09970089730808,-0.7696298623010193,-0.49732108181459056,-0.8580638424245429,-0.8364285977118088,-0.8868573717297209,-0.4260285482871836,0.7940720278085428,-0.8319958440743478,-0.6719123613874224,-0.602821011581757,0.3401880129021426,0.8090974059388514,0.9662577161805503,0.5916857356012593,0.5330231514695531,-1.005454453195713,-0.8923369017267874,0.1392868115958086,0.92,0.0,0.04127617148554337,0.004127617148554337,0.02476570289132602,0.004127617148554337,0.2024,0.0368,0.8667996011964109,4.499102691924227,0.9080757726819542,0.4127617148554337,0.053659022931206383,33.55752741774676,59.89172482552344,1.1216350947158522,1.3167020677099135,4.632840608608956
